sentiment,category,source,title,description,content,url,publishedAt
Neutral,Non-Governmental Opinion,Democracy Now!,Gideon Levy: Death of Sinwar Won't End Israel's War While U.S. Gives Netanyahu Free Rein in Gaza,"Israel announced Thursday it had killed Hamas leader Yahya Sinwar in Gaza, releasing a video allegedly showing Sinwar’s final moments before his death after Israeli forces in Rafah attacked the building he was in. After the announcement, Israeli Prime Ministe…","This is viewer supported news. Please do your part today.  Donate  Israel announced Thursday it had killed Hamas leader Yahya Sinwar in Gaza, releasing a video allegedly showing Sinwar’s final moment… [+689 chars]",https://www.democracynow.org/2024/10/18/gideon_levy,
positive,Non-Governmental Opinion,NBC News,"Sinwar’s killing looks set to boost Netanyahu, the Houdini of Israeli politics","Twelve months ago, Israeli Prime Minister Benjamin Netanyahu had just overseen his country’s worst defense failure ever and faced widespread anger at home and abroad.","Outside of his Cabinet and political base, one charge long leveled against Netanyahu is that he has prioritized his own political survival, playing to his right-wing base by launching wars that sever… [+2311 chars]",https://www.nbcnews.com/news/world/sinwars-killing-boost-netanyahu-israeli-politics-hamas-war-rcna176067,
positive,Non-Governmental Opinion,International Business Times,Sinwar's Killing Boosts Netanyahu But Still No Sign Of War Ending,The killing of Hamas leader Yahya Sinwar is a political victory for Israeli Prime Minister Benjamin Netanyahu but divisions remain in Israel over his strategy for securing the release of hostages.,The killing of Hamas leader Yahya Sinwar is a political victory for Israeli Prime Minister Benjamin Netanyahu but divisions remain in Israel over his strategy for securing the release of hostages.  M… [+4592 chars],https://www.ibtimes.com/sinwars-killing-boosts-netanyahu-still-no-sign-war-ending-3747264,
positive,Israel Palestine Conflict,Yahoo Entertainment,Report: Netanyahu orders more aid deliveries to Gaza,"Israeli Prime Minister Benjamin Netanyahu ordered a significant increase in deliveries for the suffering population in the Gaza Strip, Israeli media reported...","Israeli Prime Minister Benjamin Netanyahu ordered a significant increase in deliveries for the suffering population in the Gaza Strip, Israeli media reported on Friday.  Israeli public broadcaster Ka… [+973 chars]",https://www.yahoo.com/news/report-netanyahu-orders-more-aid-220344999.html,
Neutral,Israel American Relations,Memeorandum.com,Biden tells Netanyahu it's time to end Gaza war after Sinwar's elimination (Barak Ravid/Axios),Barak Ravid / Axios: Biden tells Netanyahu it's time to end Gaza war after Sinwar's elimination … - Israeli and U.S. officials say Sinwar's death on Wednesday creates an opportunity to resume talks on a deal to release the 101 hostages still held by Hamas and…,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.  Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news out… [+72 chars]",https://www.memeorandum.com/241017/p99,
Neutral,Israel Palestine Conflict,Fortune,Benjamin Netanyahu hails ‘the start of the day after Hamas’ after leader Yahya Sinwar is killed,"Israeli forces in Gaza killed Hamas leader Yahya Sinwar, a chief architect of last year’s attack on Israel that sparked the war, the military said.","Israeli forces in Gaza killed Hamas leader Yahya Sinwar, a chief architect of last years attack on Israel that sparked the war, the military said Thursday. Troops appeared to have run across him unkn… [+6764 chars]",https://fortune.com/2024/10/18/hamas-leader-yahya-sinwar-killed/,
Neutral,Israel American Relations,New York Post,Trump accuses Biden of trying to ‘hold back’ Netanyahu after Israel’s killing of Hamas leader Yahya Sinwar,Former President Donald Trump said Friday that President Biden should allow Israel a free hand in its operations against Hamas following the takeout of terror boss Yahya Sinwar in the Gaza Strip earlier this week.,Former President Donald Trump said Friday that President Biden should allow Israel a free hand in its operations against Hamas following the takeout of terror boss Yahya Sinwar in the Gaza Strip earl… [+3833 chars],https://nypost.com/2024/10/18/us-news/trump-accuses-biden-of-trying-to-hold-back-netanyahu-after-israels-killing-of-hamas-leader-yahya-sinwar/,
Neutral,Israel American Relations,Investing.com,"Trump says Sinwar death makes peace easier, adds he'll speak soon to Netanyahu","Trump says Sinwar death makes peace easier, adds he'll speak soon to Netanyahu",DETROIT (Reuters) - Republican U.S. presidential candidate Donald Trump said on Friday that the death of Palestinian Islamist group Hamas' leader Yahya Sinwar would make prospects of peace easier in … [+260 chars],https://www.investing.com/news/world-news/trump-says-sinwar-death-makes-peace-easier-adds-hell-speak-soon-to-netanyahu-3671556,
Neutral,Israel Palestine Conflict,Biztoc.com,Sinwar's death offers an opening to end the war in Gaza – and a test for Netanyahu,"The killing of Yahya Sinwar is a tactical and symbolic success for Israel, but it's unclear if it will change the course of the conflict in Gaza.","The killing of Yahya Sinwar is a tactical and symbolic success for Israel, but it's unclear if it will change the course of the conflict in Gaza.  This story appeared on nbcnews.com, 2024-10-17 23:41… [+3 chars]",https://biztoc.com/x/c7cb4d8bb61385e5,
Neutral,Israel Palestine Conflict,Investing.com,Netanyahu faces pressure to end fighting in Gaza after killing of Sinwar,Netanyahu faces pressure to end fighting in Gaza after killing of Sinwar,"By James Mackenzie and Jonathan Saul  JERUSALEM (Reuters) - The killing of Israel's most wanted enemy Yahya Sinwar has been hailed as vindication for Prime Minister Benjamin Netanyahu, but in a count… [+5014 chars]",https://www.investing.com/news/world-news/netanyahu-faces-pressure-to-end-fighting-in-gaza-after-killing-of-sinwar-3671316,
Neutral,Israel Palestine Conflict,Biztoc.com,"Israel Kills Sinwar, Netanyahu Vows to Continue Fighting | Horizons Middle East & Africa 10/18/2024","Israel says it has killed Hamas leader, Yahya Sinwar, who was seen as the architect of the October 7 attack. Also on the show: ...","Israel says it has killed Hamas leader, Yahya Sinwar, who was seen as the architect of the October 7 attack. Also on the show: ...  This story appeared on youtube.com, 2024-10-18 06:25:05.",https://biztoc.com/x/f42dd8f0be430c12,
Neutral,Israel Palestine Conflict,Biztoc.com,Netanyahu: ‘Hamas Will No Longer Rule Gaza’ After Yahya Sinwar’s Death | WSJ News,"Hamas leader Yahya Sinwar, a U.S.-designated terrorist, triggered a war with Israel in Gaza in October 2023. Photo: Mahmud ...","Hamas leader Yahya Sinwar, a U.S.-designated terrorist, triggered a war with Israel in Gaza in October 2023. Photo: Mahmud ...  This story appeared on youtube.com, 2024-10-18 05:42:25.",https://biztoc.com/x/001b23b62e04c339,
positive,Israel Palestine Conflict,Digital Journal,Sinwar’s killing boosts Netanyahu but still no sign of war ending,The killing of Hamas leader Yahya Sinwar is a political victory for Israeli Prime Minister Benjamin Netanyahu but divisions remain in Israel over his strategy for securing the release of hostages. More than a year after the Islamist group’s unprecedented atta…,Supporters and relatives of Israelis held hostage by Palestinian militants in Gaza protest outside the Ministry of Defence in Tel Aviv for their release - Copyright AFP Oren ZIV  The killing of Hamas… [+4820 chars],https://www.digitaljournal.com/world/sinwars-killing-boosts-netanyahu-but-still-no-sign-of-war-ending/article,
Neutral,Israel Palestine Conflict,Freerepublic.com,"After Sinwar killing, Netanyahu sees vindication in his Rafah approach","PM and his circle argue that the elimination of the Hamas leader, in the city world leaders said Israel must not invade, shows he knows what he’s doing despite opppsition criticismIn mid-March, US officials told the Politico news site that US President Joe Bi…","Skip to comments.  After Sinwar killing, Netanyahu sees vindication in his Rafah approachThe Times of Israel ^   | Oct. 18, 2024   | LAZAR BERMAN  Posted on 10/18/2024 3:59:15 PM PDT by Mr. Mojo  PM … [+8724 chars]",https://freerepublic.com/focus/f-news/4271894/posts,
Neutral,Non-Governmental Opinion,Newser,"Friedman: Please, Netanyahu, Don't Blow This Opportunity","Just how big is the killing of Hamas leader Yahya Sinwar? ""It is impossible to exaggerate the importance,"" writes New York Times columnist Thomas Friedman. The immediate aftermath of his death could usher in the end of the war in Gaza, as well as the return o…","Just how big is the killing of Hamas leader Yahya Sinwar? ""It is impossible to exaggerate the importance,"" writes New York Times columnist Thomas Friedman. The immediate aftermath of his death could … [+1115 chars]",https://www.newser.com/story/358046/friedman-please-netanyahu-dont-blow-this-opportunity.html,
Neutral,Israel Iran/Lebanon Conflict,Lewrockwell.com,Netanyahu now says he doesn’t want a civil war in Lebanon,"Writes John Leo Keenan: Netanyahu told Le Figaro: “A new civil war in Lebanon would be a tragedy.  It is certainly not our aim to provoke one.  Israel does not intend to interfere in Lebanon’s internal affairs.”  He added, “Our only aim is to allow our citize…",Writes John Leo Keenan:  Netanyahu told Le Figaro: “A new civil war in Lebanon would be a tragedy.  It is certainly not our aim to provoke one.  Israel does not intend to interfere in Lebanons intern… [+1400 chars],https://www.lewrockwell.com/political-theatre/netanyahu-now-says-he-doesnt-want-a-civil-war-in-lebanon/,
Negative,Non-Governmental Opinion,Haaretz,End the war? Netanyahu is set to use Sinwar's death to keep himself in power,"Israel's prime minister got the photo he wanted of the Hamas leader's mangled face, but now it's back to preserving his hard-right coalition. In his statement, he sure couldn't utter the words 'Palestinian Authority' as a player in governing Gaza","Since October 7, every Israeli has wished Hamas leader Yahya Sinwar 1,001 strange and unusual deaths, none of which would have atoned for a single murder of a baby on a kibbutz, a single rape of a re… [+82 chars]",https://www.haaretz.com/israel-news/2024-10-18/ty-article/.premium/end-the-war-netanyahu-is-set-to-use-sinwars-death-to-keep-himself-in-power/00000192-9ed2-d576-af9b-bfde9f790000,
Neutral,Non-Governmental Opinion,Haaretz,Killing Sinwar should end the Gaza war. Netanyahu won't let it happen,"The long overdue killing of Hamas leader Yahya Sinwar, 21 days after the assassination of Hezbollah's Hassan Nasrallah, should the opportunity for Israel to negotiate a hostage deal and a wider regional political settlement. But Benjamin Netanyahu has no inte…","Analysis | The long overdue killing of Hamas leader Yahya Sinwar, 21 days after the assassination of Hezbollah's Hassan Nasrallah, should the opportunity for Israel to negotiate a hostage deal and a … [+110 chars]",https://www.haaretz.com/israel-news/2024-10-18/ty-article/.premium/killing-sinwar-should-end-the-gaza-war-netanyahu-wont-let-it-happen/00000192-9f1d-db12-a1bb-ffffcf120000,
Neutral,Israel American Relations,Haaretz,Netanyahu sees an opportunity to deal with Iran's nukes as Washington worries over being dragged in,"Once the dust settles on the killing of Sinwar, international attention will switch to the Iranian front. In the meantime, the deaths of five IDF soldiers in Lebanon is a reminded that achievements in Gaza do not solve all Israel's problems","The IDF operation in Rafah, in which Hamas leader Yahya Sinwar was killed, took place while Israeli forces continued to fight in southern Lebanon. On Wednesday, evening five Golani commando soldiers … [+310 chars]",https://www.haaretz.com/israel-news/2024-10-18/ty-article/.premium/netanyahu-sees-an-opportunity-to-hit-irans-nukes-as-u-s-frets-over-being-dragged-in/00000192-9ca1-d8fa-a9df-fda9803a0000,
Neutral,Israel Political Affairs,Yahoo Entertainment,"Drone launched at Netanyahu home in northern Israel, spokesman says","JERUSALEM (Reuters) -A drone was launched towards Israeli Prime Minister Benjamin Netanyahu's home in the northern Israeli town of Caesarea on Saturday, his ...","JERUSALEM (Reuters) -A drone was launched towards Israeli Prime Minister Benjamin Netanyahu's home in the northern Israeli town of Caesarea on Saturday, his spokesman said, adding that the premier wa… [+718 chars]",https://www.yahoo.com/news/drone-launched-netanyahu-home-northern-071725640.html,
Neutral,Israel Political Affairs,CBS News,"No injuries after drone strike launched at Netanyahu home, Israel says","Israel's government says a drone was launched toward the prime minister's house, with no casualties.","A drone was launched toward Prime Minister Benjamin Netanyahu's home on Saturday, the Israeli government said.   Sirens wailed Saturday morning, warning of incoming fire from Lebanon. The drone was l… [+5740 chars]",https://www.cbsnews.com/news/drone-strike-benjamin-netanyahu-israel-gaza-lebanon-hamas/,
Neutral,Israel Palestine Conflict,Breitbart News,"Dem Rep.: Netanyahu Should Give Ground in Talks with Hamas, a Deal Will Reshape Israeli Retaliation on Iran","On Friday’s “CNN Newsroom,” Rep. Raja Krishnamoorthi (D-IL) said that it’s time for Israeli Prime Minister Benjamin Netanyahu to be willing to give ground in talks with Hamas and that if a deal in Gaza is struck, “it will also The post Dem Rep.: Netanyahu Sho…","On Friday’s “CNN Newsroom,” Rep. Raja Krishnamoorthi (D-IL) said that it’s time for Israeli Prime Minister Benjamin Netanyahu to be willing to give ground in talks with Hamas and that if a deal in Ga… [+1422 chars]",https://www.breitbart.com/clips/2024/10/19/dem-rep-netanyahu-should-give-ground-in-talks-with-hamas-a-deal-will-reshape-israeli-retaliation-on-iran/,
Neutral,Israel Political Affairs,Mediaite,Netanyahu Declares Nothing Will ‘Deter’ Him After Private Residence Targeted By Drone,"Benjamin Netanyahu declared nothing will deter his fight against the ""terrorist proxies"" of Iran following a UAV being ""launched towards"" his home. The post Netanyahu Declares Nothing Will ‘Deter’ Him After Private Residence Targeted By Drone first appeared o…",Screenshot via Twitter  Israel Prime Minister Benjamin Netanyahu released a video to social media in which he declared nothing will deter his fight against the “terrorist proxies” of Iran following h… [+1789 chars],https://www.mediaite.com/news/netanyahu-declares-nothing-will-deter-him-after-private-residence-targeted-by-drone/,
Neutral,Israel Political Affairs,Fortune,Benjamin Netanyahu says drone that targeted his house was an assassination attempt,Netanyahu’s office said the drone targeted his house in the Mediterranean coastal town of Caesarea. Neither he nor his wife was there. It wasn't clear if the house was hit.,"Israels government said a drone targeted Prime Minister Benjamin Netanyahus house Saturday, with no casualties, as fighting with Lebanon-based Hezbollah and Gaza -based Hamas showed no pause after th… [+6047 chars]",https://fortune.com/2024/10/19/benjamin-netanyahu-home-drone-assassination-attempt-israel-hezbollah-iran/,
Neutral,Israel American Relations,Common Dreams,"Biden Stands Aside as Netanyahu Incinerates Gaza, Now Lebanon","Biden’s bombs and missiles, dropped daily on Lebanon, a U.S. ally, by his puppet master Netanyahu, is wreaking havoc in this small defenseless country. The Israeli genocidal machine is waging an incinerating assault on fleeing civilians and critical facilitie…","Bidens bombs and missiles, dropped daily on Lebanon, a U.S. ally, by his puppet master Netanyahu, is wreaking havoc in this small defenseless country. The Israeli genocidal machine is waging an incin… [+5783 chars]",https://www.commondreams.org/opinion/biden-lebanon-gaza-policy,
Neutral,Israel Iran/Lebanon Conflict,Biztoc.com,Israel's Netanyahu vows to fight on after Hezbollah drone hits his house,Benjamin Netanyahu said Israel would not be deterred after a Hezbollah drone hit his holiday house. The Israeli prime minister ...,"Benjamin Netanyahu said Israel would not be deterred after a Hezbollah drone hit his holiday house. The Israeli prime minister ...  This story appeared on youtube.com, 2024-10-19 16:56:30.",https://biztoc.com/x/03be75c1138857cf,
Neutral,Israel Iran/Lebanon Conflict,Freerepublic.com,"Israel will respond to attempted assassination of Netanyahu, diplomatic source says","Israel plans to retaliate for the attempted assassination of Prime Minister Benjamin Netanyahu by the Iranian proxy group Hezbollah, a diplomatic source told The Jerusalem Post on Saturday night, explaining that ultimately Tehran was responsible. The source s…","Skip to comments.  Israel will respond to attempted assassination of Netanyahu, diplomatic source saysJPost ^   | October 19, 2024   | Tovah Lazaroff  Posted on 10/19/2024 11:05:27 AM PDT by KingofZi… [+2023 chars]",https://freerepublic.com/focus/f-news/4272026/posts,
Neutral,Israel Iran/Lebanon Conflict,Breitbart News,Netanyahu Warns Iran: 'Assassination Attempt' Was 'Grave Mistake',"Israeli Prime Minister Benjamin Netanyahu warned Iran on Saturday after a Hezbollah drone targeted his private residence in Caesaria, Israel, that its ""assassination attempt"" was a ""grave mistake."" The post Netanyahu Warns Iran: ‘Assassination Attempt’ Was ‘G…","Israeli Prime Minister Benjamin Netanyahu warned Iran on Saturday after a Hezbollah drone targeted his private residence in Caesaria, Israel, that its “assassination attempt” was a “grave mistake.”  … [+1855 chars]",https://www.breitbart.com/middle-east/2024/10/19/netanyahu-warns-iran-assassination-attempt-was-grave-mistake/,
Neutral,Israel Local Affairs,Haaretz,'The war's goal has been met': Families demand Netanyahu strike hostage deal after Sinwar killing,"'It's time to present a new Israeli initiative for the hostages' release and end the war,' said family members of hostages,' adding that 'Netanyahu's allies are focused on establishing settlements in Gaza instead of returning our loved ones through a deal'","Protests Across Israel | 'It's time to present a new Israeli initiative for the hostages' release and end the war,' said family members of hostages,' adding that 'Netanyahu's allies are focused on es… [+81 chars]",https://www.haaretz.com/israel-news/2024-10-19/ty-article/.premium/the-wars-goal-has-been-met-families-demand-hostage-deal-after-sinwar-killing/00000192-a54d-da5c-a9b7-f55d36c90000,
Neutral,Israel Iran/Lebanon Conflict,Haaretz,Assassination attempt on Netanyahu could shape Israel's actions in Lebanon and Iran,Saturday's drone strike targeting Netanyahu's house highlights Iran's and Hezbollah's sophisticated intelligence-gathering capabilities ■ It's hard to predict how Sinwar's killing will affect a cease-fire deal to bring Israeli hostages home,"This will apparently be a stormier week than usual in the Middle East, even by the standard of recent events. Hezbollah, possibly with Iranian assistance, launched a drone from Lebanon on Saturday mo… [+113 chars]",https://www.haaretz.com/israel-news/2024-10-19/ty-article/.premium/assassination-attempt-on-netanyahu-could-shape-israels-actions-in-lebanon-and-iran/00000192-a5b2-dfa7-adb7-fdfa0b850000,
Neutral,Israel Iran/Lebanon Conflict,Haaretz,"Hezbollah drone hits Caesarea home; Netanyahu residence was target, PMO says",Prime Minister Benjamin Netanyahu and his wife were not present on site at the time of the attack ■ Eyewitness: 'I saw the drone arrives and heard it hit' ■ The Shin Bet security service convenes an urgent situation assessment,"A drone was launched on Saturday from Lebanon toward Prime Minister Benjamin Netanyahu's private residence in the central Israeli city of Caesarea, according to a statement by the prime minister's of… [+4 chars]",https://www.haaretz.com/israel-news/2024-10-19/ty-article/.premium/hezbollah-drone-hits-caesarea-home-netanyahu-residence-was-target-pmo-says/00000192-a3b2-d2d8-a7df-f3b23e310000,
Neutral,Israel Political Affairs,Newser,Netanyahu Speaks Out After 'Assassination' Attempt,"Israel's government said a drone targeted Prime Minister Benjamin Netanyahu's house Saturday, with no casualties, as fighting with Lebanon-based Hezbollah and Gaza-based Hamas showed no pause after the killing of the Hamas mastermind of last year's Oct. 7 att…","Hezbollah didn't claim responsibility for the drone attack, but said it carried out several rocket attacks on northern and central Israel. The barrage came as Israel is expected to respond to an atta… [+529 chars]",https://www.newser.com/story/358067/netanyahu-speaks-out-after-assassination-attempt.html,
positive,israel iran/Lebanon Conflict,Fox News,Netanyahu promises retaliation following assassination attempt by Hezbollah,"Israeli Prime Minister Benjamin Netanyahu warned Hezbollah that its alleged attempt to assassinate him and his wife was a ""grave mistake.""","Israeli Prime Minister Benjamin Netanyahu issued a warning to Hezbollah following its alleged assassination attempt against him and his wife, calling it a ""grave mistake.""  ""The attempt by Irans prox… [+3515 chars]",https://www.foxnews.com/world/netanyahu-promises-retaliation-following-assassination-attempt-hezbollah,
Neutral,Israel Palestine Conflict,Al Jazeera English,Why Netanyahu won’t let Israel stop fighting after killing Hamas’s Sinwar,"The Israeli PM has seized every opportunity to expand the fighting, and to sink any possible ceasefires.","Beirut, Lebanon Israeli forces killed Hamas leader Yahya Sinwar in combat on Wednesday in a surprise shootout in Rafah.  The news raised some hopes among Western commentators that the killing may be … [+7162 chars]",https://www.aljazeera.com/news/2024/10/20/why-netanyahu-wont-let-israel-stop-fighting-after-killing-hamass-sinwar,
positive,Israel American Relations,Breitbart News,"Trump: Netanyahu Is Winning by Doing the Opposite of What Biden, Harris Say","Trump: ""If you did the exact opposite of what [Biden] suggested every single time, you'd go down as the greatest foreign policy president in history."" The post Trump: Netanyahu Is Winning by Doing the Opposite of What Biden, Harris Say appeared first on Breit…",Former President Donald Trump told a rally in Pennsylvania Saturday that Israel was succeeding in its war because Prime Minister Benjamin Netanyahu did the opposite of what President Joe Biden and Vi… [+2530 chars],https://www.breitbart.com/politics/2024/10/19/trump-netanyahu-winning-by-doing-the-opposite-of-what-biden-harris-say/,
positive,Non-Governmental Opinion,Naturalnews.com,"Meet Barak Ravid, the Israeli spy who writes American “news” praising Netanyahu","One of the loudest voices telling Americans that what Benjamin Netanyahu is doing in the Middle East is a good thing has turned out to be an Israeli spy embedded within the media establishment. Up until recently, anyway, Barak Ravid was an analyst with Unit 8…",One of the loudest voices telling Americans that what Benjamin Netanyahu is doing in the Middle East is a good thing has turned out to be an Israeli spy embedded within the media establishment.  Up u… [+5802 chars],https://www.naturalnews.com/2024-10-20-meet-barak-ravid-israeli-spy-american-news.html,
Neutral,Israel Iran/Lebanon Conflict,Fortune,Israel hones plans to attack Iran after attempt on Netanyahu,"“There is no doubt that another red line has been crossed here,” Foreign Minister Israel Katz said. “We must defeat Iran’s ability to pose a threat.”","A day after a Hezbollah drone penetrated Israels air defenses and exploded next to the private home of Prime Minister Benjamin Netanyahu, he held a series of meetings with top security aides to discu… [+4186 chars]",https://fortune.com/2024/10/20/israel-attack-plan-iran-drone-benjamin-netanyahu-assassination-attempt/,
Neutral,Israel Iran/Lebanon Conflict,Financial Post,Israel Hones Plans to Attack Iran After Attempt on Netanyahu,"A day after a Hezbollah drone penetrated Israel’s air defenses and exploded next to the private home of Prime Minister Benjamin Netanyahu, he held a series of meetings with top security aides to discuss the next attack on Iran.","A day after a Hezbollah drone penetrated Israels air defenses and exploded next to the private home of Prime Minister Benjamin Netanyahu, he held a series of meetings with top security aides to discu… [+7528 chars]",https://financialpost.com/pmn/business-pmn/israel-hones-plans-to-attack-iran-after-attempt-on-netanyahu,
Neutral,Israel American Relations,Investing.com,"Netanyahu told Trump Israel will make decisions based on its interests, his office says","Netanyahu told Trump Israel will make decisions based on its interests, his office says","JERUSALEM (Reuters) - Israeli Prime Minister Benjamin Netanyahu spoke with former U.S. President Donald Trump, the prime minister's office said on Sunday.  ""Prime Minister Netanyahu reiterated what h… [+176 chars]",https://www.investing.com/news/world-news/netanyahu-told-trump-israel-will-make-decisions-based-on-its-interests-his-office-says-3671901,
Neutral,Israel American Relations,Freerepublic.com,"Biden, Harris Fail to Call Netanyahu After Assassination Attempt; Trump, Starmer, Johnson Do","President Joe Biden and Vice President Kamala Harris both failed to call Israeli Prime Minister Benjamin Netanyahu after an Iranian-backed assassination attempt by Hezbollah on Saturday when a drone hit his private residence. As Breitbart News reported, Hezbo…","Skip to comments.  Biden, Harris Fail to Call Netanyahu After Assassination Attempt; Trump, Starmer, Johnson DoBreitbart ^   | 10/20/2024   | Joel B Pollack  Posted on 10/20/2024 6:15:10 AM PDT by Ch… [+1704 chars]",https://freerepublic.com/focus/f-news/4272142/posts,
Neutral,israel iran/Lebanon Conflict,Freerepublic.com,Israeli PM Netanyahu TARGETED by Iran & Hezbollah ASSASSINATION Attempt | Watchman Newscast LIVE (VIDEO REPLAY),Israel says that Iran was behind a drone strike targeting Prime Minister Benjamin Netanyahu’a home on Saturday. Netanyahu said in a statement: “The agents of Iran who tried to assassinate me and my wife today made a bitter mistake.” How will Israel respond to…,Skip to comments.  Israeli PM Netanyahu TARGETED by Iran &amp; Hezbollah ASSASSINATION Attempt | Watchman Newscast LIVE (VIDEO REPLAY)  Erick Stakelbeck on TBN YouTube Channel ^   | Streamed live 14 … [+2115 chars],https://freerepublic.com/focus/f-religion/4272122/posts,
Neutral,Israel American Relations,Freerepublic.com,Sanders: Trump will be ‘closer to Netanyahu’ over Gaza if reelected,"Sen. Bernie Sanders (I-Vt.) said Sunday he believes former President Trump will be similar to Israeli Prime Minister Benjamin Netanyahu if he is reelected. “To those people who are saying, ‘well, I can’t support Harris because she disagrees [with] Trump on th…",Skip to comments.  Sanders: Trump will be closer to Netanyahu over Gaza if reelectedBreitbart ^   | 10/20/2024   | LAUREN IRWIN  Posted on 10/20/2024 11:09:38 AM PDT by ChicagoConservative27  Sen. Be… [+2831 chars],https://freerepublic.com/focus/f-news/4272193/posts,
Neutral,Israel Palestine Conflict,Haaretz,IDF rebuffs Hamas claims 80 killed in northern Gaza strike; Iran: Hezbollah targeted Netanyahu home,"One killed, 10 wounded as over 180 Hezbollah rockets fired at northern Israel ■ Israeli military spokesman shoots down rumors of hostage rescue ■ Lebanese report: Israel strikes in Beirut's Dahiyeh for first time since Wednesday ■ Fire department: Multiple fi…","Here's what you need to know ahead of day 379 of the war:  Sgt. Maj. (res.) Netanel Greenbaum, a 38-year-old from Lod, has died after being wounded in southern Lebanon on October 9. He was a member o… [+1251 chars]",https://www.haaretz.com/israel-news/2024-10-20/ty-article-live/idf-rebuffs-hamas-claims-80-killed-in-gaza-strike-iran-hezbollah-targeted-netanyahu-home/00000192-a773-d049-a3db-bf77954d0000,
Neutral,israel iran/Lebanon Conflict,Democracy Now!,Will Netanyahu Incite a War with Iran? Leaked U.S. Docs Detail Israel's Attack Plans,"The Biden administration has launched a probe after highly classified U.S. intelligence documents were posted online showing that Israel is taking steps to launch a retaliatory attack against Iran. Meanwhile, a drone hit Benjamin Netanyahu’s seaside home Satu…",This is viewer supported news. Please do your part today.  Donate  The Biden administration has launched a probe after highly classified U.S. intelligence documents were posted online showing that Is… [+559 chars],https://www.democracynow.org/2024/10/21/us_israeli_plans_to_attack_iran,
Neutral,Israel American Relations,Slate Magazine,Why Trump’s Phone Call With Netanyahu Is So Alarming,"If the story is true, Trump committed not only an act of diplomatic recklessness but also, quite possibly, a federal crime.","Donald Trump told a crowd of supporters that he spoke with Israeli Prime Minister Benjamin Netanyahu on Saturday, mainly about the Middle East wars. According to Trump, the Israeli leader said he dis… [+7098 chars]",https://slate.com/news-and-politics/2024/10/us-israel-trump-phone-call-netanyahu-gaza-cease-fire-2024-election.html,
Neutral,Israel Palestine Conflict,Naturalnews.com,"Israeli government under Netanyahu rejects all ceasefire talks, pushes to ANNEX GAZA into Greater Israel","The true intentions of Israeli Prime Minister Benjamin Netanyahu for Gaza are on the table after Israel revealed that it has no plans to agree to a ceasefire, no matter the terms. Israeli defense officials told Haaretz over the weekend that the war will conti…","The true intentions of Israeli Prime Minister Benjamin Netanyahu for Gaza are on the table after Israel revealed that it has no plans to agree to a ceasefire, no matter the terms.  Israeli defense of… [+3464 chars]",https://www.naturalnews.com/2024-10-21-israel-netanyahu-reject-ceasefire-annex-gaza.html,
Negative,Non-American Israel Relations ,CounterPunch,Macron v. Netanyahu: a Growing Rift Over Gaza,"It took nearly a year for French President Emmanuel Macron to confront the uncomfortable truth: the path to peace in Gaza cannot be paved with more weapons to Israel. His recent remarks, sharp and unapologetic, reflected the urgency of shifting away from mili…",French President Emmanuel Macron with Israeli President Isaac Herzog. Photograph Source: Kobi Gideon – CC BY-SA 4.0  It took nearly a year for French President Emmanuel Macron to confront the uncomfo… [+5477 chars],https://www.counterpunch.org/2024/10/21/macron-v-netanyahu-a-growing-rift-over-gaza/,
Neutral,Non-Governmental Opinion,Investing.com,Exclusive-Top UN officials to Netanyahu: Help us ease civilian suffering,Exclusive-Top UN officials to Netanyahu: Help us ease civilian suffering,By Michelle Nichols  NEW YORK (Reuters) - The heads of the United Nations World Food Programme and U.N. children's agency UNICEF have privately appealed to Israeli Prime Minister Benjamin Netanyahu f… [+4722 chars],https://www.investing.com/news/world-news/exclusivetop-un-officials-to-netanyahu-help-us-ease-civilian-suffering-3673820,
Neutral,Israel Palestine Conflict,Freerepublic.com,BREAKING: Sinwar Eliminated & Attempted Assassination of Netanyahu | TBN Israel (VIDEO),"TBN Israel's Yair Pinto reports on the Israel-Hamas & Hezbollah War. Israelis are celebrating the elimination of Yahya Sinwar, Hamas' overall leader and mastermind behind the October 7th massacre. Prime Minister Netanyahu declares this as the ""beginning of th…","Skip to comments.  BREAKING: Sinwar Eliminated &amp; Attempted Assassination of Netanyahu | TBN Israel (VIDEO)TBN Israel YouTube Channel ^   | Oct 20, 2024 - 1 hour ago (as of this posting)   | TBN I… [+2686 chars]",https://freerepublic.com/focus/f-religion/4272271/posts,
Neutral,israel iran/Lebanon Conflict,Freerepublic.com,Triple saturation: Hezbollah's new tactic behind attack on Netanyahu residence,"Hezbollah is entering a ""new and advanced phase of confrontation"" with Israel, the Lebanese news agency Nour News, affiliated with the terrorist group, announced Friday. The escalation became evident overnight, particularly after a drone strike targeting the …",Skip to comments.  Triple saturation: Hezbollah's new tactic behind attack on Netanyahu residenceYnet ^   | 10/19/24   | Ron Ben Yeshai  Posted on 10/21/2024 5:25:55 AM PDT by hardspunned  Hezbollah … [+2572 chars],https://freerepublic.com/focus/f-news/4272286/posts,
