sentiment,category,source,title,description,content,url,publishedAt
Neutral,Israel Political Affairs,The Jerusalem Post,Finance ministers to Netanyahu: Smotrich will cause Palestinian economy to collapse - report,US Treasury Secretary Janet Yellen and seven of her Western counterparts sent a letter to Prime Minister Benja,"US Treasury Secretary Janet Yellen and seven of her Western counterparts sent a letter to Prime Minister Benjamin Netanyahu, warning him about steps being taken by Finance Minister Bezalel Smotrich, … [+274 chars]",https://www.jpost.com/breaking-news/article-826314,2024-10-27
Neutral,Israel Political Affairs,The Jerusalem Post,Netanyahu tells haredi MKs Gallant's dismissal possible after Iran strikes,"Netanyahu may replace Gallant with someone else following operations against Iran, urging coalition unity as ultra-Orthodox parties threaten disruption.","Prime Minister Benjamin Netanyahu has reportedly informed his ultra-Orthodox coalition partners that Defense Minister Yoav Gallant could face dismissal after the anticipated strikes on Iran, Kan News… [+1217 chars]",https://www.jpost.com/israel-news/article-826362,2024-10-27
Negative,Israel Palestine Conflict,The Jerusalem Post,PM Netanyahu opposed negotiation deal to release four hostages - report,Prime Minister Benjamin Netanyahu opposed an Egyptian proposal of a possible hostage deal that would entail a,"Prime Minister Benjamin Netanyahu opposed an Egyptian proposal of a possible hostage deal that would entail a two-day ceasefire in exchange for the release of four hostages held captive by Hamas, an … [+374 chars]",https://www.jpost.com/breaking-news/article-826364,2024-10-27
Neutral,Non-Governmental Opinion,Lewrockwell.com,"A Stunning De-Capitation? The Netanyahu Ã¢""Madness""",All the war Ã¢ÂÂgamesÃ¢ÂÂ played over successive years have resulted in America losing. A major war between Israel and Iran is soon likely to erupt Ã¢ÂÂ so says IsraelÃ¢ÂÂs Defence Minister Gallant. It will be initiated when Israel launches its long mooted strike on IranÃ¢ÂÂ¦,All the war games played over successive years have resulted in America losing.  A major war between Israel and Iran is soon likely to erupt so says Israels Defence Minister Gallant. It will be initiÃ¢ÂÂ¦ [+6452 chars],https://www.lewrockwell.com/2024/10/no_author/a-stunning-de-capitation-the-netanyahu-madness/,2024-10-27
Neutral,Israel Political Affairs,Haaretz,"Israeli ministers visit Gaza border community attacked by Hamas on Oct. 7, absent Netanyahu","'Netanyahu and Sinwar are the same to me': Israeli government ministers participated in a tour of Kibbutz Nir Oz, which was hard hit in the October 7 Hamas attack. PM Netanyahu did not respond to the invitation","'Netanyahu and Sinwar are the same to me': Israeli government ministers participated in a tour of Kibbutz Nir Oz, which was hard hit in the October 7 Hamas attack. PM Netanyahu did not respond to theÃ¢ÂÂ¦ [+10 chars]",https://www.haaretz.com/israel-news/2024-10-27/ty-article/.premium/israeli-ministers-visit-gaza-border-kibbutz-stormed-by-hamas-on-oct-7-absent-netanyahu/00000192-cf17-d282-a1bb-fff778860000,2024-10-27
Positive,Israel Political Affairs,Haaretz,Netanyahu boasts of Israel's military gains at sparsely attended Oct. 7 memorial ceremonies,Israel's defense minister said at the official ceremony in memory of fallen Israeli soldiers that 'Not every goal can be reached with just military action. Force is not everything',"The weekend was especially packed and busy at the Mount Herzl Military Cemetery in Jerusalem. On Friday, funerals for fallen soldiers were held one after another until the Shabbat began, and then thrÃ¢ÂÂ¦ [+242 chars]",https://www.haaretz.com/israel-news/2024-10-27/ty-article/.premium/netanyahu-boasts-of-israels-military-gains-at-sparsely-attended-oct-7-memorial-events/00000192-cf9e-d628-a9df-ffde4d060000,2024-10-27
Negative,Legal Affairs,ABC News,International prosecutor who charged Netanyahu vows to cooperate with sex misconduct investigation,The International Criminal CourtÃ¢ÂÂs top prosecutor has called for an internal investigation into allegations he tried to coerce a female aide into a sexual relationship,"THE HAGUE, Netherlands -- The International Criminal Courts top prosecutor has called for an internal investigation into allegations he tried to coerce a female aide into a sexual relationship and grÃ¢ÂÂ¦ [+2683 chars]",https://abcnews.go.com/International/wireStory/international-prosecutor-charged-netanyahu-vows-cooperate-sex-misconduct-115228122,2024-10-27
Neutral,Israel Iran/Lebanon Conflict,Biztoc.com,Israel's Netanyahu Says Iran Airstrikes Achieved All Goals,"Israel said its military Ã¢ÂÂcompleted precise and targeted strikes against military targets in a number of areas in Iran,Ã¢ÂÂ adding that its warplanes returned to their bases. The Israel Defense Forces said the airstrikes on the Islamic Republic were Ã¢ÂÂin responseÃ¢ÂÂ¦","Israel said its military completed precise and targeted strikes against military targets in a number of areas in Iran, adding that its warplanes returned to their bases.The Israel Defense Forces saidÃ¢ÂÂ¦ [+135 chars]",https://biztoc.com/x/b1a3e6ff1f8c9bd7,2024-10-27
Negative,Israel Political Affairs,Haaretz,"Defense Minister Gallant tells Netanyahu: Israel is conducting war without a compass, needs new war goals","In a letter sent to Netanyahu and Israel's security cabinet, Gallant said 'the current situation in which we operate harms the management of the campaign and the cabinet's decisions.' He proposed four new war objectives, including the need for 'an alternativeÃ¢ÂÂ¦","In a letter sent to Netanyahu and Israel's security cabinet, Gallant said 'the current situation in which we operate harms the management of the campaign and the cabinet's decisions.' He proposed fouÃ¢ÂÂ¦ [+82 chars]",https://www.haaretz.com/israel-news/2024-10-27/ty-article/.premium/gallant-tells-netanyahu-israel-is-conducting-war-without-a-compass-needs-new-war-goals/00000192-cf80-d6a0-affe-cfa7ac780000,2024-10-27
Neutral,Israel Political Affairs,Investing.com,Netanyahu: Israel did not receive a proposal for the release of 4 hostages,Netanyahu: Israel did not receive a proposal for the release of 4 hostages,JERUSALEM (Reuters) - Israeli Prime Minister Benjamin Netanyahu said on Monday that Israel did not receive a proposal that would include the release of four hostages in return for a 48-hour ceasefireÃ¢ÂÂ¦ [+139 chars],https://www.investing.com/news/world-news/netanyahu-israel-did-not-receive-a-proposal-for-the-release-of-4-hostages-3686830,2024-10-28
Neutral,Israel Palestine Conflict,The Jerusalem Post,"Netanyahu: Two-day ceasefire deal doesn't exist, I would have accepted if it did",Prime Minister Benjamin Netanyahu said that there was no possibility of a two-day ceasefire for the return of,"Prime Minister Benjamin Netanyahu said that there was no possibility of a two-day ceasefire for the return of four hostages in comments during a Likud party meeting on Monday.  ""It's possible that [H… [+478 chars]",https://www.jpost.com/breaking-news/article-826484,2024-10-28
Positive,Israel Palestine Conflict,The Jerusalem Post,Netanyahu would have accepted Egyptian hostage deal ‘immediately’,"The PMO refuted the Egyptian President's proposed four-hostage deal, claiming no such offer was received while asserting Netanyahu would have 'immediately' accepted it.","The Prime Minister’s Office made a post on Twitter/X on Monday denying the existence of a hostage deal that would allow for the release of four hostages in exchange for a 48-hour ceasefire, which Egy… [+1120 chars]",https://www.jpost.com/israel-news/article-826553,2024-10-28
Positive,Israel Palestine Conflict,The Jerusalem Post,Netanyahu hints at possible hostage deal as high-level talks resume,"“Hamas is putting forward conditions that we can’t agree to,” Netanyahu said, adding that it now seemed that “those conditions could be rescinded.",Prime Minister Benjamin Netanyahu struck a rare note of optimism about the possibility of a deal to secure the release of the remaining 101 hostages as he spoke with the Likud faction in the Knesset … [+3204 chars],https://www.jpost.com/israel-news/article-826538,2024-10-28
Neutral,Israel Local Affairs,Haaretz,Netanyahu seeks state funds to renovate Caesarea villa after Hezbollah drone attack,"Despite his office denying the report, Netanyahu has previously used state funds to reinforce his personal residence. In the attack, one drone struck the residence, damaging a window and leaving a crater on the property. No one was home during the strike","The Prime Minister's Office is seeking two million shekels (roughly $530,000) to further reinforce Prime Minister Benjamin Netanyahu's private residence in Caesarea, central Israel, against rockets aÃ¢ÂÂ¦ [+67 chars]",https://www.haaretz.com/israel-news/2024-10-28/ty-article/.premium/netanyahu-seeks-state-funds-to-renovate-caesarea-villa-after-hezbollah-drone-attack/00000192-d30c-d1fc-a7ba-fb0ee3690000,2024-10-28
Neutral,Israel Political Affairs,Haaretz,Benjamin Netanyahu is campaigning to persuade Israelis to forget about the hostages,"My friend Omri Miran Ã¢ÂÂ a father of two young girls who was kidnapped on October 7 Ã¢ÂÂ remains in Gaza, while we wait for the urgency of his release to overcome the cynical political calculations of Israel's prime minister","Exactly six months ago, a video was released by Hamas showing my friend Omri Miran, a 47-year-old father of two young girls who was kidnapped on October 7 right in front of his daughters. The video sÃ¢ÂÂ¦ [+93 chars]",https://www.haaretz.com/israel-news/haaretz-today/2024-10-28/ty-article/.highlight/benjamin-netanyahu-is-campaigning-to-persuade-israelis-to-forget-about-the-hostages/00000192-d3ec-df2b-a5db-d7fcfc310000,2024-10-28
Neutral,Israel Palestine Conflict,Haaretz,Netanyahu says Israel pursuing brief Gaza cease-fire in exchange for a few hostages,"Netanyahu informed Likud members that Israel is working toward a deal based on Egypt's recent proposal, though Hamas has indicated it would only agree if the deal is used to jump-start a process that would see Israel's complete withdrawal from the Gaza Strip","Israel is trying to reach a deal in which a few hostages would be returned in exchange for a brief cease-fire in Gaza, in line with a proposal unveiled by Egypt on Sunday, Prime Minister Benjamin NetÃ¢ÂÂ¦ [+68 chars]",https://www.haaretz.com/israel-news/2024-10-28/ty-article/.premium/netanyahu-says-israel-pursuing-brief-cease-fire-in-exchange-for-a-few-hostages-return/00000192-d3eb-d6a0-affe-dfefa5550000,2024-10-28
Negative,Legal Affairs,Breitbart News,Report: ICC Prosecutor Targeting Netanyahu Tried to Suppress Sexual Misconduct Probe,International Criminal Court (ICC) prosecutor Karim Khan reportedly pressured an unnamed woman into not cooperating with a sexual misconduct investigation against him. The post Report: ICC Prosecutor Targeting Netanyahu Tried to Suppress Sexual Misconduct ProÃ¢ÂÂ¦,"International Criminal Court (ICC) prosecutor Karim Khan, the face of an effort to prosecute Israeli Prime Minister Benjamin Netanyahu for the countryÃ¢ÂÂs self-defense efforts against the jihadists of Ã¢ÂÂ¦ [+7308 chars]",https://www.breitbart.com/middle-east/2024/10/28/report-icc-prosecutor-targeting-netanyahu-tried-to-suppress-sexual-misconduct-probe/,2024-10-28
Neutral,Israel Palestine Conflict,Haaretz,"Israel at war, day 388: Israel pursuing brief cease-fire deal for a few hostages, Netanyahu says",Netanyahu: Israel trying to promote small deal to release several hostages in exchange for short cease-fire in Gaza Ã¢ÂÂ  Hamas reportedly willing to accept Egyptian proposal for two-day truce that would include release of four living hostages and Palestinian priÃ¢ÂÂ¦,Netanyahu: Israel trying to promote small deal to release several hostages in exchange for short cease-fire in Gaza Hamas reportedly willing to accept Egyptian proposal for two-day truce that would iÃ¢ÂÂ¦ [+363 chars],https://www.haaretz.com/israel-news/2024-10-28/ty-article/.premium/israel-at-war-day-388-israel-pursuing-brief-cease-fire-deal-for-a-few-hostages/00000192-d442-d628-a9df-fcda483b0000,2024-10-28
Positive,Non-Governmental Opinion,Freerepublic.com,Victor Davis Hanson: The Ordeal and Triumph of Mr. Netanyahu,"Netanyahu's actions have neutralized more Western adversaries responsible for decades of bloodshed than NATO, the CIA, FBI, or Interpol, combined, yet heÃ¢ÂÂs often met with rebuke rather than gratitude. OrdealAfter the October 7 massacres, the obituaries of theÃ¢ÂÂ¦","Skip to comments.  Victor Davis Hanson: The Ordeal and Triumph of Mr. NetanyahuAmerican Greatness ^   | 28 Oct, 2024   | Victor Davis Hanson  Posted on 10/28/2024 6:39:48 AM PDT by MtnClimber  NetanyÃ¢ÂÂ¦ [+7316 chars]",https://freerepublic.com/focus/f-news/4273972/posts,2024-10-28
Neutral,Israel Iran/Lebanon Conflict,The Jerusalem Post,Netanyahu vows to prevent Iran from acquiring nuclear weapons following IDF strikes,The Biden administration had been very public in its insistence that Israel not strike Iran's nuclear facilities or its oil fields.,"Israel is determined to stop Iran from acquiring nuclear weapons, Prime Minister Benjamin Netanyahu told the Knesset as he touted the IDF's successful strike against the Islamic Republic's convention… [+1612 chars]",https://www.jpost.com/israel-news/article-826509,2024-10-28
Positive,Non-Governmental Opinion,Hoover.org,The Ordeal And Triumph Of Mr. Netanyahu,"After the October 7 massacres, the obituaries of the long political career of Benjamin Netanyahu, published both in Israel and in the West, became orthodox. He was considered as politically inert as Donald Trump once was after January 6, 2021.","ArticlesAfter the October 7 massacres, the obituaries of the long political career of Benjamin Netanyahu, published both in Israel and in the West, became orthodox. He was considered as politically iÃ¢ÂÂ¦ [+95 chars]",https://www.hoover.org/research/ordeal-and-triumph-mr-netanyahu,2024-10-29
Negative,Legal Affairs,Deadline,Benjamin Netanyahu Doc Ã¢ÂÂThe Bibi FilesÃ¢ÂÂ Secures Release In Multiple Territories As Goodfellas Posts Deals,"EXCLUSIVE:ÃÂ Benjamin Netanyahu docÃÂ The Bibi FilesÃÂ has secured distribution in multiple territories, flying in the face of the controversial Israeli prime ministerÃ¢ÂÂs attempts to block the film. The work, directed by Alexis Bloom and produced by Alex Gibney, givÃ¢ÂÂ¦","EXCLUSIVE:ÃÂ Benjamin Netanyahu docÃÂ The Bibi FilesÃÂ has secured distribution in multiple territories, flying in the face of the controversial Israeli prime ministerÃ¢ÂÂs attempts to block the film.  The woÃ¢ÂÂ¦ [+3886 chars]",http://deadline.com/2024/10/benjamin-netanyahu-doc-the-bibi-files-release-goodfellas-1236159706/,2024-10-29
Neutral,Israel Iran/Lebanon Conflict,Haaretz,Netanyahu to assess progress of Lebanon cease-fire as defense officials back deal,U.S.-led mediation efforts aim to end hostilities and push Hezbollah forces north; Israel presents three conditions for long-term security,U.S.-led mediation efforts aim to end hostilities and push Hezbollah forces north; Israel presents three conditions for long-term security,https://www.haaretz.com/israel-news/2024-10-29/ty-article/.premium/netanyahu-to-assess-progress-of-lebanon-cease-fire-as-defense-officials-back-deal/00000192-d9cc-d775-a59b-d9fe4cb00000,2024-10-29
Positive,Israel Political Affairs,Haaretz,Netanyahu can smell total victory Ã¢ÂÂ over Israel,"The smugness exuding from coalition lawmakers' speeches signals that by the end of the Knesset's winter session, Israel will be even less tolerant, and more racist, corrupt, and oppressive than it already is. One thing will remain unchanged: the ultra-OrthodoÃ¢ÂÂ¦","Analysis | The smugness exuding from coalition lawmakers' speeches signals that by the end of the Knesset's winter session, Israel will be even less tolerant, and more racist, corrupt, and oppressiveÃ¢ÂÂ¦ [+101 chars]",https://www.haaretz.com/israel-news/2024-10-29/ty-article/.premium/netanyahu-can-smell-total-victory-over-israel/00000192-d4db-d4a2-ab97-ddff18720000,2024-10-29
Neutral,Israel American Relations,Freerepublic.com,"Biden to Netanyahu after killing of Fuad Shukr: 'Bibi, what the f-?'","Conversations from the past year between Prime Minister Benjamin Netanyahu and US President Joe Biden were revealed today (Tuesday) in a new book by journalist Bob Woodward, 'War,' an advanced copy of which was obtained by CNN. According to Woodward, after thÃ¢ÂÂ¦","Skip to comments.  Biden to Netanyahu after killing of Fuad Shukr: 'Bibi, what the f-?'Arutz Sheva ^   | 8/10/24  Posted on 10/29/2024 8:56:57 AM PDT by Eleutheria5  Conversations from the past year Ã¢ÂÂ¦ [+6405 chars]",https://freerepublic.com/focus/f-news/4274274/posts,2024-10-29
Negative,Israel Palestine Conflict,Electronicintifada.net,Netanyahu allies push to recolonize Gaza as US election nears,"“If we want it, we can renew settlements in Gaza,” says Israeli national security minister Itamar Ben-Gvir.","Michael F. BrownRights and Accountability29 October 2024  Vice President Kamala Harris, President Joe Biden and Secretary of State Antony Blinken are complicit in Israels war crimes and genocide in G… [+12514 chars]",https://electronicintifada.net/blogs/michael-f-brown/netanyahu-allies-push-recolonize-gaza-us-election-nears,2024-10-29
Negative,Israel Local Affairs,The Jerusalem Post,Hostage families demand urgent meeting with Netanyahu: Time to bring them home,The demand was made through the Hostage Family Forum by a panel of six hostage family members.,"Families of the hostages from the Hostage Family Forum demanded an urgent meeting with Prime Minister Benjamin Netanyahu, saying that now is the time to bring the hostages home in a deal.  ""Before [t… [+1756 chars]",https://www.jpost.com/israel-news/article-826630,2024-10-29
Neutral,Israel Iran/Lebanon Conflict,The Jerusalem Post,Israel's Netanyahu to hold discussion with ministers regarding settlement to end Lebanon war,Prime Minister Benjamin Netanyahu will hold a meeting on Tuesday evening with several ministers and the heads,Prime Minister Benjamin Netanyahu will hold a meeting on Tuesday evening with several ministers and the heads of the military and intelligence community about the talks on a diplomatic solution to th… [+65 chars],https://www.jpost.com/breaking-news/article-826680,2024-10-29
Neutral,Israel American Relations,Fox News,Trump gives Netanyahu deadline to end Israel-Hamas war by January if he takes office: report,"Former President Donald Trump has reportedly asked Prime Minister Benjamin Netanyahu to end the Israel-Hamas war by Jan. 20, according to the Times of Israel.","Former President Trump reportedly asked Israeli Prime Minister Benjamin Netanyahu to wrap up the Israel-Hamas war by the time he gets inaugurated, if he is elected, according to the Times of Israel. Ã¢ÂÂ¦ [+2119 chars]",https://www.foxnews.com/world/trump-gives-netanyahu-deadline-end-israel-hamas-war-january-he-takes-office-report,2024-10-30
Neutral,Israel Political Affairs,Haaretz,Israel's defense chiefs say fighting in Gaza and Lebanon has run its course. Does Netanyahu agree?,"There's wall-to-wall agreement within the defense establishment that, given Israel's achievement and to avoid getting embroiled, Israel should seek agreements to end the fighting on both fronts and secure the release of the hostages. The question is: What doeÃ¢ÂÂ¦","The consensus in the defense establishment over the progress of the war is surprisingly broad. All senior officials, from Defense Minister Yoav Gallant on down, have been speaking in near-unison for Ã¢ÂÂ¦ [+404 chars]",https://www.haaretz.com/israel-news/2024-10-30/ty-article/.premium/israels-army-chiefs-say-war-in-gaza-and-lebanon-has-run-its-course-does-netanyahu-agree/00000192-da1e-d775-a59b-dabe4e140000,2024-10-30
Neutral,Israel American Relations,The Daily Caller,Trump Reportedly Told Netanyahu Israel Needs To Finish Gaza War By Time He Takes Office,Former President Donald Trump has told Israeli Prime Minister Benjamin Netanyahu that Israel's war in Gaza needs to be finished by the time he takes office in January.,"Former President Donald Trump reportedly told Israeli Prime Minister Benjamin Netanyahu that if he wins a second term IsraelÃ¢ÂÂs war in Gaza needs to be finished by the time he takes office in January,Ã¢ÂÂ¦ [+3233 chars]",https://dailycaller.com/2024/10/30/trump-reportedly-told-netanyahu-israel-needs-finish-gaza-war/,2024-10-30
Neutral,Israel American Relations,New York Post,Trump told Netanyahu to end the war by January if he wins the election: report,"Trump added that before his inauguration day celebration, Israel must fully secure Gaza and return the 97 hostages still being held by Hamas, a source told Israeli media.","Former President Donald Trump told Israeli Prime Minister Benjamin Netanyahu that he wants the war in Gaza finished by the time he returns to office in January if he wins the election next week, accoÃ¢ÂÂ¦ [+2866 chars]",https://nypost.com/2024/10/30/world-news/trump-told-netanyahu-to-end-the-war-by-january-if-he-wins-report/,2024-10-30
Neutral,Israel American Relations,Memeorandum.com,Trump told Netanyahu he wants Gaza war over by time he enters office - sources (Jacob Magid/The Times of Israel),"Jacob Magid / The Times of Israel: Trump told Netanyahu he wants Gaza war over by time he enters office Ã¢ÂÂ sourcesÃÂ  Ã¢ÂÂÃÂ  Republican nominee has repeatedly called for Israel to end war quickly, but ex-Trump aide and Israeli official are first to reveal that the rÃ¢ÂÂ¦","memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.  Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news outÃ¢ÂÂ¦ [+72 chars]",https://www.memeorandum.com/241030/p74,2024-10-30
Neutral,Israel Political Affairs,The Jerusalem Post,Netanyahu wants to postpone son's wedding due to security considerations,"Netanyahu expressed concerns regarding the drone threat, reportedly saying, ""For missiles, we have good detection and interception systems.""","Prime Minister Benjamin Netanyahu is looking to postpone the wedding of his son, Avner, due to security considerations, KAN News reported on Wednesday.    KAN claimed that Netanyahu has stated behind… [+1347 chars]",https://www.jpost.com/israel-news/article-826761,2024-10-30
Neutral,Israel Iran/Lebanon Conflict,The-sun.com,New Hezbollah boss threatens to KILL Netanyahu in 1st speech...,"New Hezbollah boss threatens to KILL Netanyahu in 1st speech...          (Third column, 9th story, link)              Related stories:Lebanon hopes for ceasefire with Israel in 'coming hours'...            Drudge Report Feed needs your support!   Become a Pat…",HEZBOLLAH'S new terror chief has threatened to kill Israeli PM Benjamin Netanyahu in his first national address as leader.  An ageing Naim Qassem made the twisted comments days after the Israel Defen… [+6647 chars],https://www.the-sun.com/news/12786714/hezbollah-boss-threatens-kill-netanyahu-israel/,2024-10-30
Negative,Israel Political Affairs,Haaretz,Former Israeli defense minister says Netanyahu must be declared unfit,"Moshe Ya'alon, a member of Netanyahu's Likud party throughout his political career, said the prime minister has put his political survival over Israel's national interests",Former Israeli Defense Minister Moshe Ya'alon has called on the leaders of the military and Shin Bet security service to join forces with Attorney General Gali Baharav-Miara and declare that Prime MiÃ¢ÂÂ¦ [+2148 chars],https://www.haaretz.com/israel-news/2024-10-31/ty-article/former-israeli-defense-minister-says-netanyahu-must-be-declared-unfit/00000192-e365-dcb9-a9db-efe585730000,2024-10-31
Neutral,Israel Iran/Lebanon Conflict,The Jerusalem Post,Netanyahu: Top goal is preventing nuclear weapons from Iran,Prime Minister Benjamin Netanyahu addressed Israel's strike on Iran while speaking at an IDF officers' course,"Prime Minister Benjamin Netanyahu addressed Israel's strike on Iran while speaking at an IDF officers' course closing ceremony on Thursday.  ""Israel has more freedom of action in Iran than it ever ha… [+94 chars]",https://www.jpost.com/breaking-news/article-827034,2024-10-31
Neutral,Israel American Relations,Foreign Policy,"Netanyahu Favors Trump, but He Could Come to Regret It",A second Trump administration might have less sympathy for Israel.,"In the United States, the polls in the run-up to the Nov. 5 presidential election show Vice President Kamala Harris and former President Donald Trump are neck and neck. But if the voting were limitedÃ¢ÂÂ¦ [+8965 chars]",https://foreignpolicy.com/2024/10/31/netanyahu-favors-trump-but-could-regret-it/,2024-10-31
Neutral,Israel Iran/Lebanon Conflict,Biztoc.com,Netanyahu: Israel has right act in Iran,"Israeli Prime Minister Benjamin Netanyahu insisted on Thursday that his country ""has more freedom than ever"" to act in and against Iran after the latter's missile attack on October 1.In a speech at a ...","Israeli Prime Minister Benjamin Netanyahu insisted on Thursday that his country ""has more freedom than ever"" to act in and against Iran after the latter's missile attack on October 1.In a speech at aÃ¢ÂÂ¦ [+69 chars]",https://biztoc.com/x/f5aa8648345ad8df,2024-10-31
Neutral,Israel Iran/Lebanon Conflict,Freerepublic.com,"'Netanyahu survived this time,' Hezbollah chief Qassem says after drone attack (from his hidden location in Iran)","Qassem spoke of former Hezbollah leaders, Hassan Nasrallah, and Hashem Safieddine, who were killed in Israeli strikes in September and October. Hezbollah's new secretary-general, Naim Qassem, said that he intended to follow in the footsteps of the terror orgaÃ¢ÂÂ¦","Skip to comments.  'Netanyahu survived this time,' Hezbollah chief Qassem says after drone attack (from his hidden location in Iran)Jerusalem Post / Reuters ^   | 10/30/24   | Staff  Posted on 10/31/Ã¢ÂÂ¦ [+3197 chars]",https://freerepublic.com/focus/f-news/4274695/posts,2024-10-31
Neutral,Israel Iran/Lebanon Conflict,The Jerusalem Post,"'We're still in the eye of the storm,' Netanyahu says amid Lebanon ceasefire deal hopes",Netanyahu spoke on a day that seven civilians were killed in the north by Hezbollah fire and a month into Israel’s revved-up military campaign.,"Israel is “still in the eye of the storm,” Prime Minister Benjamin Netanyahu said amid increased hope that a ceasefire deal with Hezbollah in the north might soon be in reach.  “There are still great… [+2486 chars]",https://www.jpost.com/israel-news/article-827057,2024-10-31
Neutral,Israel Political Affairs,Haaretz,"Already 60 years ago, Israel's Knesset hoped to prevent what Netanyahu is attempting to do now","After the Six-Day War, a law on state commissions of inquiry was passed by the Knesset. The majority of the Israeli public strongly supports establishing a new commission into the October 7 attacks","The Six-Day War is remembered by all as a resounding victory. Were he still alive, it's possible that then-Prime Minister Levy Eshkol would use the term ""total victory."" Nonetheless, the Israeli euphÃ¢ÂÂ¦ [+270 chars]",https://www.haaretz.com/israel-news/2024-10-31/ty-article-magazine/.premium/already-60-years-ago-the-knesset-hoped-to-prevent-what-netanyahu-is-attempting-to-do-now/00000192-dd64-d956-a19f-fd7587070000,2024-10-31
Negative,Israel Local Affairs,The Jerusalem Post,"Illouz digs in on haredi draft, defying Netanyahu",PM Netanyahu reportedly criticized Illouz for voicing his opposition to the gov's new initiative to incentivize haredim not to enlist in the IDF.,"MK Dan Illouz (Likud) repeated in a post on X that he would not support government initiatives to incentivize haredim not to enlist in IDF service.  ""I am right to sacrifice everything that is requir… [+1230 chars]",https://www.jpost.com/israel-news/article-826987,2024-10-31
Negative,Legal Affairs,Haaretz,"Haaretz publisher clarifies remarks, Netanyahu government threatens to sanction newspaper","At the Haaretz conference in London, Amos Schocken stated, among other things, that Israel is carrying out a second Nakba. In response, several ministers and government offices announced measures against Haaretz and expressed intentions to propose new restricÃ¢ÂÂ¦","At the Haaretz conference in London, Amos Schocken stated, among other things, that Israel is carrying out a second Nakba. In response, several ministers and government offices announced measures agaÃ¢ÂÂ¦ [+85 chars]",https://www.haaretz.com/israel-news/2024-10-31/ty-article/.premium/haaretz-publisher-clarifies-hamas-remarks-as-netanyahu-govt-threatens-sanctions/00000192-e326-df50-a1bf-fbeef3fc0000,2024-10-31
Negative,Israel Political Affairs,Biztoc.com,New scandal engulfs Netanyahu after close aide arrested for alleged intel leak,"An aide to Israeli Prime Minister Benjamin Netanyahu is one of several suspects arrested for an alleged security breach that involved leaking top secret intelligence, Israeli officials said.  Why it matters: The arrests are at the center of what is likely to Ã¢ÂÂ¦","An aide to Israeli Prime Minister Benjamin Netanyahu is one of several suspects arrested for an alleged security breach that involved leaking top secret intelligence, Israeli officials said. Why it mÃ¢ÂÂ¦ [+143 chars]",https://biztoc.com/x/b324513dbd0e2f31,2024-11-01
Negative,Israel Political Affairs,Haaretz,Netanyahu exploiting assassination threat to avoid testifying in his corruption trial,"So far, the Israeli prime minister Netanyahu hasn't asked the court for a further delay of his court appearance, but there are no signs that he is preparing for his testimony","Analysis | So far, the Israeli prime minister Netanyahu hasn't asked the court for a further delay of his court appearance, but there are no signs that he is preparing for his testimony",https://www.haaretz.com/israel-news/2024-11-01/ty-article/.premium/netanyahu-exploiting-assassination-threat-to-avoid-testifying-in-his-corruption-trial/00000192-e40a-d8d2-a1fb-fe4e63a50000,2024-11-01
Neutral,Israel Iran/Lebanon Conflict,Fox News,Netanyahu signals TehranÃ¢ÂÂs nuclear program could be next target as Iran plans future attack,"Israeli Prime Minister Benjamin Netanyahu has signaled that he may target Iran's nuclear infrastructure if Iran retaliates over the IDF strikes that hit Tehran last week, further escalating the fight.","Join Fox News for access to this content  Plus special access to select articles and other premium content with your account - free of charge.  By entering your email and pushing continue, you are agÃ¢ÂÂ¦ [+4409 chars]",https://www.foxnews.com/world/netanyahu-signals-tehrans-nuclear-program-could-next-target-iran-plans-future-attack,2024-11-01
Neutral,Israel American Relations,Foreign Policy,Trump and Netanyahu WonÃ¢ÂÂt Get Along,Everyone is strongly overrating TrumpÃ¢ÂÂs closeness to IsraelÃ¢ÂÂs prime minister.,TheÃÂ Times of Israel recentlyÃÂ reported that two-thirds of Israelis prefer former U.S. President Donald Trump over U.S. Vice President Kamala Harris. They clearly believe that he will be tougher on IraÃ¢ÂÂ¦ [+1519 chars],https://foreignpolicy.com/2024/11/01/trump-and-netanyahu-wont-get-along/,2024-11-01
Neutral,Legal Affairs,Haaretz,"Even before gag order is lifted, Netanyahu strives to control a security affair's narrative","A spokesman for Netanyahu allegedly did not pass security-clearance checks but still received classified information. When the order is lifted, the question will be how high the suspicions go Ã¢ÂÂ and the impact on relations between the prime minister on one sidÃ¢ÂÂ¦","Most of the details of what is already being called the ""new security affair"" are still under a gag order. Haaretz and other media outlets want that order lifted. Extraordinarily, Prime Minister BenjÃ¢ÂÂ¦ [+146 chars]",https://www.haaretz.com/israel-news/2024-11-02/ty-article/.premium/even-before-gag-order-is-lifted-netanyahu-angles-to-control-a-security-affairs-narrative/00000192-e85e-d7b5-af97-eb5f0a240000,2024-11-02
